Pickup_date,Alphabet_City,Gramercy,GVillage_N,GVillage_S,Little_Italy,LES,SoHo,Union_Sq
6/20/15 22:00,36,118,85,103,99,129,65,112
6/20/15 23:00,59,112,115,122,123,180,82,150
6/21/15 0:00,45,123,83,128,118,166,72,141
6/21/15 1:00,50,105,87,133,108,231,49,113
6/21/15 2:00,36,43,90,136,92,258,36,113
6/21/15 3:00,26,35,46,91,59,186,24,65
6/21/15 4:00,28,36,20,40,21,112,23,48
6/21/15 5:00,9,17,10,8,13,31,12,15
6/21/15 6:00,9,8,8,3,8,20,5,20
6/21/15 7:00,4,20,9,11,6,18,5,12
6/21/15 8:00,15,23,19,4,11,22,17,17
6/21/15 9:00,19,40,23,18,35,35,22,21
6/21/15 10:00,29,67,46,30,45,50,21,49
6/21/15 11:00,36,94,64,38,46,53,38,56
6/21/15 12:00,31,93,56,35,59,63,48,79
6/21/15 13:00,33,64,54,48,64,73,49,87
6/21/15 14:00,26,64,54,37,75,72,63,72
6/21/15 15:00,22,60,50,68,73,81,62,88
6/21/15 16:00,33,68,63,46,83,70,65,81
6/21/15 17:00,24,65,56,39,63,63,86,89
6/21/15 18:00,36,74,73,46,99,59,87,112
6/21/15 19:00,26,65,35,50,79,77,63,88
6/21/15 20:00,22,57,49,54,74,54,54,88
6/21/15 21:00,18,49,55,48,60,70,49,76
6/21/15 22:00,20,59,64,52,66,67,36,83
6/21/15 23:00,14,46,36,63,38,66,27,43
6/22/15 0:00,6,15,21,18,22,44,18,39
6/22/15 1:00,2,13,12,13,15,15,14,18
6/22/15 2:00,3,4,7,9,3,15,6,11
6/22/15 3:00,5,9,1,10,10,6,6,10
6/22/15 4:00,4,18,8,11,18,14,6,10
6/22/15 5:00,18,29,21,13,22,18,15,19
6/22/15 6:00,18,44,31,20,17,27,26,32
6/22/15 7:00,38,73,44,20,23,29,37,44
6/22/15 8:00,38,98,42,40,37,45,56,74
6/22/15 9:00,37,76,57,37,43,41,46,53
6/22/15 10:00,22,48,40,21,36,44,41,64
6/22/15 11:00,13,51,30,19,32,33,44,73
6/22/15 12:00,16,34,46,13,39,33,46,59
6/22/15 13:00,10,35,36,31,65,37,54,75
6/22/15 14:00,16,60,43,35,48,35,62,108
6/22/15 15:00,14,50,48,44,59,41,57,107
6/22/15 16:00,9,61,60,38,73,33,72,125
6/22/15 17:00,15,55,65,39,77,52,72,167
6/22/15 18:00,20,72,71,55,74,48,93,185
6/22/15 19:00,26,63,79,46,97,61,89,162
6/22/15 20:00,17,76,70,50,81,66,71,143
6/22/15 21:00,20,67,59,76,89,75,66,155
6/22/15 22:00,18,55,70,71,77,81,52,145
6/22/15 23:00,14,62,35,47,43,70,49,96
6/23/15 0:00,8,35,33,35,23,36,42,52
6/23/15 1:00,9,19,12,10,10,22,19,37
6/23/15 2:00,7,13,10,16,3,12,5,15
6/23/15 3:00,4,9,2,6,3,8,1,11
6/23/15 4:00,1,11,7,7,8,14,5,7
6/23/15 5:00,11,27,21,10,14,11,12,18
6/23/15 6:00,19,28,45,17,16,26,22,33
6/23/15 7:00,42,82,41,21,32,31,40,46
6/23/15 8:00,36,100,49,41,50,63,57,82
6/23/15 9:00,44,112,65,52,62,49,65,102
6/23/15 10:00,36,78,52,32,55,50,52,112
6/23/15 11:00,23,51,48,24,53,31,60,73
6/23/15 12:00,22,44,47,32,71,46,46,112
6/23/15 13:00,18,44,52,32,86,36,55,119
6/23/15 14:00,15,51,58,29,73,48,74,138
6/23/15 15:00,19,50,55,40,68,49,88,137
6/23/15 16:00,18,69,71,62,95,58,85,171
6/23/15 17:00,20,70,112,55,97,43,105,250
6/23/15 18:00,26,113,186,120,173,92,176,417
6/23/15 19:00,37,152,185,109,184,85,167,363
6/23/15 20:00,24,114,107,82,148,95,112,227
6/23/15 21:00,40,97,92,95,154,97,97,229
6/23/15 22:00,23,87,92,85,123,126,89,176
6/23/15 23:00,25,75,69,92,70,109,56,137
6/24/15 0:00,9,53,22,42,30,70,35,61
6/24/15 1:00,11,18,15,38,28,37,22,37
6/24/15 2:00,7,8,9,15,7,17,10,13
6/24/15 3:00,4,9,4,11,9,15,6,15
6/24/15 4:00,4,15,10,6,12,23,9,13
6/24/15 5:00,12,20,12,13,16,21,11,12
6/24/15 6:00,24,30,38,17,28,22,28,32
6/24/15 7:00,26,68,47,30,41,27,40,49
6/24/15 8:00,33,85,66,30,43,54,55,82
6/24/15 9:00,44,114,55,34,52,74,51,81
6/24/15 10:00,32,56,48,28,53,49,45,64
6/24/15 11:00,19,38,51,23,47,44,53,83
6/24/15 12:00,29,55,40,35,50,41,56,91
6/24/15 13:00,14,37,43,33,51,42,68,101
6/24/15 14:00,12,47,60,45,67,42,59,119
6/24/15 15:00,21,57,78,47,86,42,56,145
6/24/15 16:00,9,72,73,44,83,45,71,187
6/24/15 17:00,14,70,107,48,95,40,101,199
6/24/15 18:00,27,89,107,68,128,74,138,302
6/24/15 19:00,37,119,97,68,142,79,111,248
6/24/15 20:00,36,98,94,82,147,95,112,219
6/24/15 21:00,34,91,92,126,113,108,102,262
6/24/15 22:00,26,92,105,119,99,137,121,239
6/24/15 23:00,37,93,102,107,105,123,79,223
6/25/15 0:00,21,55,45,51,67,90,58,100
6/25/15 1:00,15,27,18,31,34,57,27,62
6/25/15 2:00,4,17,9,29,13,25,12,26
6/25/15 3:00,2,8,3,12,8,26,6,24
6/25/15 4:00,11,17,13,11,12,21,8,14
6/25/15 5:00,18,21,19,13,18,27,14,20
6/25/15 6:00,24,36,46,22,28,28,30,19
6/25/15 7:00,30,67,44,21,37,39,42,60
6/25/15 8:00,37,106,69,37,50,44,51,80
6/25/15 9:00,47,113,64,45,54,65,44,73
6/25/15 10:00,31,59,41,28,62,48,40,74
6/25/15 11:00,28,41,43,44,50,55,42,89
6/25/15 12:00,22,45,50,30,59,48,54,102
6/25/15 13:00,17,50,61,37,47,40,69,105
6/25/15 14:00,18,55,58,40,72,39,56,131
6/25/15 15:00,18,67,74,46,71,51,85,165
6/25/15 16:00,23,90,99,56,91,54,87,183
6/25/15 17:00,22,92,104,72,107,49,92,218
6/25/15 18:00,20,85,121,63,118,54,126,274
6/25/15 19:00,35,112,121,98,145,93,121,273
6/25/15 20:00,22,116,121,93,152,92,102,302
6/25/15 21:00,28,117,139,153,167,119,104,309
6/25/15 22:00,30,123,118,148,121,179,104,324
6/25/15 23:00,32,138,111,198,139,160,128,259
6/26/15 0:00,25,84,70,92,79,137,73,156
6/26/15 1:00,15,40,38,53,43,80,29,92
6/26/15 2:00,7,32,29,40,17,53,22,53
6/26/15 3:00,7,13,8,15,16,29,11,22
6/26/15 4:00,4,20,8,17,15,24,16,16
6/26/15 5:00,15,20,27,12,13,24,6,26
6/26/15 6:00,24,38,36,22,26,25,25,37
6/26/15 7:00,25,81,44,28,38,48,43,39
6/26/15 8:00,36,92,55,43,48,46,56,65
6/26/15 9:00,50,100,51,40,54,63,49,77
6/26/15 10:00,35,46,56,30,52,49,32,75
6/26/15 11:00,26,65,35,29,57,48,47,66
6/26/15 12:00,23,61,40,34,63,41,48,85
6/26/15 13:00,17,47,54,32,63,40,60,111
6/26/15 14:00,26,58,61,47,67,45,69,119
6/26/15 15:00,22,65,71,43,74,48,75,172
6/26/15 16:00,28,79,84,51,99,68,64,203
6/26/15 17:00,22,95,72,58,80,72,79,198
6/26/15 18:00,40,102,102,81,93,68,101,188
6/26/15 19:00,39,139,92,76,97,91,95,169
6/26/15 20:00,50,139,86,82,115,103,91,182
6/26/15 21:00,41,116,119,94,117,107,68,169
6/26/15 22:00,46,118,95,134,131,161,94,186
6/26/15 23:00,53,167,164,167,135,191,109,218
6/27/15 0:00,65,174,194,175,141,237,125,214
6/27/15 1:00,59,99,122,180,107,294,73,132
6/27/15 2:00,20,60,99,142,67,292,40,92
6/27/15 3:00,16,47,63,138,46,198,36,61
6/27/15 4:00,20,26,25,53,52,108,14,36
6/27/15 5:00,9,21,14,17,25,41,11,19
6/27/15 6:00,14,22,15,6,14,26,12,12
6/27/15 7:00,7,37,16,12,18,22,12,14
6/27/15 8:00,12,31,26,18,15,27,17,27
6/27/15 9:00,21,42,29,17,38,36,18,47
6/27/15 10:00,21,52,40,24,37,53,31,57
6/27/15 11:00,30,65,39,31,51,63,48,68
6/27/15 12:00,35,76,75,35,59,83,52,94
6/27/15 13:00,46,115,66,39,80,75,58,95
6/27/15 14:00,29,77,60,40,89,108,68,120
6/27/15 15:00,34,79,79,67,153,129,125,176
6/27/15 16:00,42,108,118,89,170,154,145,239
6/27/15 17:00,46,126,112,102,192,165,195,201
6/27/15 18:00,62,176,142,117,199,182,174,205
6/27/15 19:00,76,226,215,134,205,200,161,239
6/27/15 20:00,73,261,186,190,211,216,136,263
6/27/15 21:00,77,239,192,226,241,265,159,287
6/27/15 22:00,74,226,196,207,220,273,128,281
6/27/15 23:00,76,223,178,225,187,266,166,355
6/28/15 0:00,64,206,146,213,186,301,110,283
6/28/15 1:00,69,136,103,169,108,340,77,175
6/28/15 2:00,42,90,56,137,71,296,30,134
6/28/15 3:00,25,77,42,111,39,251,18,81
6/28/15 4:00,22,44,14,34,21,92,14,44
6/28/15 5:00,8,12,14,8,12,25,8,20
6/28/15 6:00,6,14,11,8,14,22,7,9
6/28/15 7:00,7,14,14,9,17,25,10,23
6/28/15 8:00,23,28,10,20,17,28,14,17
6/28/15 9:00,20,44,36,25,30,35,23,29
6/28/15 10:00,28,60,43,35,45,49,40,49
6/28/15 11:00,33,76,47,38,59,51,39,47
6/28/15 12:00,35,90,36,36,79,92,57,41
6/28/15 13:00,43,81,27,38,56,74,65,43
6/28/15 14:00,36,57,39,50,75,75,56,52
6/28/15 15:00,27,79,30,54,69,67,49,29
6/28/15 16:00,22,73,48,50,80,82,61,45
6/28/15 17:00,23,77,53,43,73,76,64,39
6/28/15 18:00,28,73,42,60,63,82,56,38
6/28/15 19:00,32,80,49,42,65,88,53,63
6/28/15 20:00,25,57,50,46,77,65,50,83
6/28/15 21:00,23,59,50,56,88,85,47,78
6/28/15 22:00,17,79,48,70,88,88,51,102
6/28/15 23:00,20,36,65,66,63,87,52,81
6/29/15 0:00,15,24,29,37,32,64,24,66
6/29/15 1:00,8,15,15,19,19,40,4,27
6/29/15 2:00,5,6,14,20,12,32,3,11
6/29/15 3:00,4,7,12,9,9,11,7,6
6/29/15 4:00,11,17,16,9,14,15,9,13
6/29/15 5:00,17,34,27,16,14,25,17,12
6/29/15 6:00,13,46,34,14,21,26,23,26
6/29/15 7:00,30,71,32,16,31,49,41,53
6/29/15 8:00,36,89,43,34,43,53,62,61
6/29/15 9:00,36,92,60,40,45,60,47,58
6/29/15 10:00,39,39,42,20,45,47,38,64
6/29/15 11:00,18,33,35,32,43,33,34,67
6/29/15 12:00,17,42,43,34,51,33,36,68
6/29/15 13:00,19,46,48,40,41,43,36,102
6/29/15 14:00,19,48,50,20,59,30,52,90
6/29/15 15:00,13,42,55,39,56,26,58,107
6/29/15 16:00,20,61,61,32,78,40,52,113
6/29/15 17:00,18,50,64,37,102,39,78,143
6/29/15 18:00,17,67,75,45,73,58,88,190
6/29/15 19:00,18,84,69,45,97,51,80,146
6/29/15 20:00,17,64,65,45,107,51,64,149
6/29/15 21:00,18,71,59,79,101,94,60,159
6/29/15 22:00,17,65,53,65,104,76,57,145
6/29/15 23:00,20,51,40,70,64,63,48,92
6/30/15 0:00,12,26,24,27,35,44,38,67
6/30/15 1:00,6,18,10,22,16,25,18,49
6/30/15 2:00,2,11,5,27,4,17,10,24
6/30/15 3:00,2,5,3,8,8,13,3,9
6/30/15 4:00,4,10,12,6,10,14,5,11
6/30/15 5:00,12,24,18,2,11,22,12,10
6/30/15 6:00,18,37,38,17,19,26,22,18
6/30/15 7:00,43,80,39,30,37,47,43,47
6/30/15 8:00,45,93,55,52,59,61,43,81
6/30/15 9:00,39,93,67,41,59,62,54,91
6/30/15 10:00,24,42,39,31,36,46,31,64
6/30/15 11:00,19,45,53,30,58,36,38,71
6/30/15 12:00,25,40,40,30,54,34,62,83
6/30/15 13:00,17,34,30,39,48,47,67,79
6/30/15 14:00,23,56,57,31,74,38,57,102
6/30/15 15:00,22,52,65,32,71,36,79,137
6/30/15 16:00,23,65,51,43,85,47,63,137
6/30/15 17:00,14,58,80,55,96,51,90,210
6/30/15 18:00,22,91,94,63,93,70,122,248
6/30/15 19:00,28,95,80,66,117,73,108,200
6/30/15 20:00,15,102,81,69,117,80,108,197
6/30/15 21:00,44,100,102,110,123,106,96,214
6/30/15 22:00,26,96,89,107,120,115,83,203
6/30/15 23:00,21,76,74,82,88,96,79,155
