Pickup_date,East_Village,Gramercy,GVillage_N,GVillage_S,Little_Italy,LES,SoHo,Union_Sq
2015-03-18 18:00:00,73,77,70,56,104,43,99,202
2015-03-18 19:00:00,116,76,97,64,137,54,121,218
2015-03-18 20:00:00,109,80,92,68,137,72,102,240
2015-03-18 21:00:00,143,78,109,78,108,84,87,220
2015-03-18 22:00:00,121,65,70,91,92,93,87,197
2015-03-18 23:00:00,114,77,49,60,63,79,52,109
2015-03-19 00:00:00,91,35,36,35,45,52,31,62
2015-03-19 01:00:00,46,20,13,18,23,24,17,27
2015-03-19 02:00:00,23,8,6,14,5,24,8,20
2015-03-19 03:00:00,16,4,7,7,5,13,3,7
2015-03-19 04:00:00,22,8,10,4,8,24,8,17
2015-03-19 05:00:00,27,12,15,7,13,20,17,15
2015-03-19 06:00:00,49,28,13,14,19,21,14,22
2015-03-19 07:00:00,63,49,39,17,26,33,38,35
2015-03-19 08:00:00,109,92,59,28,34,45,44,58
2015-03-19 09:00:00,117,108,53,25,39,61,50,72
2015-03-19 10:00:00,92,65,56,30,53,44,44,72
2015-03-19 11:00:00,52,47,36,25,34,30,29,82
2015-03-19 12:00:00,44,40,53,21,51,35,59,89
2015-03-19 13:00:00,47,49,52,30,42,35,56,89
2015-03-19 14:00:00,48,35,43,36,50,27,60,114
2015-03-19 15:00:00,46,47,53,29,61,35,63,130
2015-03-19 16:00:00,57,68,56,39,82,31,62,158
2015-03-19 17:00:00,53,72,83,44,91,41,98,182
2015-03-19 18:00:00,101,78,90,49,108,48,115,221
2015-03-19 19:00:00,113,103,120,66,130,62,113,212
2015-03-19 20:00:00,111,107,94,99,126,81,117,243
2015-03-19 21:00:00,153,112,114,111,115,101,115,290
2015-03-19 22:00:00,152,96,101,94,132,108,96,330
2015-03-19 23:00:00,170,100,103,101,84,96,74,169
2015-03-20 00:00:00,111,57,57,74,31,62,41,119
2015-03-20 01:00:00,70,29,17,37,32,58,21,47
2015-03-20 02:00:00,47,15,8,20,16,32,6,19
2015-03-20 03:00:00,29,17,8,8,10,25,4,16
2015-03-20 04:00:00,26,24,7,5,7,21,10,19
2015-03-20 05:00:00,24,22,16,5,10,22,8,15
2015-03-20 06:00:00,51,23,23,13,26,31,13,28
2015-03-20 07:00:00,82,43,53,19,33,34,31,33
2015-03-20 08:00:00,122,80,49,34,46,44,56,52
2015-03-20 09:00:00,132,108,59,23,50,54,45,79
2015-03-20 10:00:00,67,56,42,29,46,51,48,59
2015-03-20 11:00:00,71,51,51,28,48,40,47,86
2015-03-20 12:00:00,56,48,44,19,55,43,63,97
2015-03-20 13:00:00,58,54,64,32,71,43,73,128
2015-03-20 14:00:00,74,68,76,66,98,46,88,172
2015-03-20 15:00:00,95,88,96,58,108,60,94,196
2015-03-20 16:00:00,92,106,91,68,106,60,93,252
2015-03-20 17:00:00,120,127,91,68,110,68,108,285
2015-03-20 18:00:00,150,160,158,92,156,73,131,341
2015-03-20 19:00:00,250,166,152,95,167,130,146,331
2015-03-20 20:00:00,266,160,151,144,181,120,166,279
2015-03-20 21:00:00,260,158,114,122,183,128,116,262
2015-03-20 22:00:00,279,125,119,166,175,134,105,213
2015-03-20 23:00:00,285,113,119,186,121,175,98,202
2015-03-21 00:00:00,250,139,94,168,118,207,61,120
2015-03-21 01:00:00,199,93,62,104,88,173,48,79
2015-03-21 02:00:00,146,34,26,52,73,167,22,61
2015-03-21 03:00:00,98,21,16,35,29,109,15,26
2015-03-21 04:00:00,58,16,10,25,11,52,7,18
2015-03-21 05:00:00,34,16,18,9,11,22,14,15
2015-03-21 06:00:00,12,14,13,10,7,13,2,14
2015-03-21 07:00:00,31,18,11,11,20,15,7,12
2015-03-21 08:00:00,38,18,24,7,16,16,13,15
2015-03-21 09:00:00,36,27,24,26,16,28,22,26
2015-03-21 10:00:00,54,46,28,25,28,34,32,29
2015-03-21 11:00:00,67,51,36,33,32,49,24,42
2015-03-21 12:00:00,83,46,51,33,51,44,40,48
2015-03-21 13:00:00,99,53,54,26,48,55,47,58
2015-03-21 14:00:00,111,47,48,43,59,63,47,78
2015-03-21 15:00:00,105,59,56,54,80,75,66,69
2015-03-21 16:00:00,111,62,64,68,90,65,67,88
2015-03-21 17:00:00,114,68,73,78,95,80,75,122
2015-03-21 18:00:00,134,73,79,68,105,79,75,93
2015-03-21 19:00:00,201,141,112,62,120,109,108,130
2015-03-21 20:00:00,213,113,93,80,112,132,101,143
2015-03-21 21:00:00,197,101,77,106,93,131,81,116
2015-03-21 22:00:00,265,144,100,128,129,168,65,160
2015-03-21 23:00:00,324,139,160,188,129,184,87,164
2015-03-22 00:00:00,424,116,174,217,135,213,115,159
2015-03-22 01:00:00,448,102,94,201,92,265,76,110
2015-03-22 02:00:00,314,49,50,130,66,303,41,67
2015-03-22 03:00:00,147,39,23,58,38,196,17,51
2015-03-22 04:00:00,83,24,18,26,22,77,9,28
2015-03-22 05:00:00,32,16,10,10,14,23,9,18
2015-03-22 06:00:00,19,17,10,5,10,21,5,18
2015-03-22 07:00:00,16,12,12,7,7,12,7,7
2015-03-22 08:00:00,26,18,15,9,10,9,8,10
2015-03-22 09:00:00,45,38,17,12,22,28,11,19
2015-03-22 10:00:00,45,34,38,17,33,38,17,32
2015-03-22 11:00:00,54,38,31,23,45,37,27,41
2015-03-22 12:00:00,87,61,46,18,37,54,39,68
2015-03-22 13:00:00,96,58,53,34,46,44,40,70
2015-03-22 14:00:00,78,42,50,44,58,46,55,73
2015-03-22 15:00:00,83,48,51,44,56,49,48,74
2015-03-22 16:00:00,72,50,55,50,48,53,58,63
2015-03-22 17:00:00,91,61,47,67,64,66,69,94
2015-03-22 18:00:00,113,60,57,51,78,68,82,82
2015-03-22 19:00:00,125,65,51,53,77,59,65,92
2015-03-22 20:00:00,96,58,58,47,61,78,56,74
2015-03-22 21:00:00,112,52,52,48,66,76,35,72
2015-03-22 22:00:00,106,49,50,44,48,55,32,60
2015-03-22 23:00:00,83,27,40,38,39,52,28,55
2015-03-23 00:00:00,47,23,17,12,18,25,22,41
2015-03-23 01:00:00,22,6,2,13,7,13,4,16
2015-03-23 02:00:00,20,5,6,11,7,12,3,3
2015-03-23 03:00:00,9,5,4,6,4,3,0,2
2015-03-23 04:00:00,32,11,6,12,8,13,2,8
2015-03-23 05:00:00,34,17,20,12,17,15,16,13
2015-03-23 06:00:00,63,41,31,13,23,23,21,41
2015-03-23 07:00:00,85,69,41,21,21,36,37,47
2015-03-23 08:00:00,108,85,67,38,38,40,49,35
2015-03-23 09:00:00,124,100,57,39,50,46,46,59
2015-03-23 10:00:00,90,52,38,16,31,34,33,46
2015-03-23 11:00:00,42,43,41,21,38,29,38,59
2015-03-23 12:00:00,48,41,47,25,34,27,45,52
2015-03-23 13:00:00,51,38,37,40,51,32,39,79
2015-03-23 14:00:00,38,38,36,22,41,32,51,87
2015-03-23 15:00:00,39,33,46,22,51,23,51,75
2015-03-23 16:00:00,41,40,53,37,46,31,51,90
2015-03-23 17:00:00,54,45,55,30,66,34,67,137
2015-03-23 18:00:00,66,76,66,29,99,32,77,166
2015-03-23 19:00:00,85,68,77,52,99,59,98,177
2015-03-23 20:00:00,91,70,81,62,96,38,76,149
2015-03-23 21:00:00,119,48,89,76,55,54,67,144
2015-03-23 22:00:00,86,43,55,67,77,55,45,138
2015-03-23 23:00:00,63,34,40,52,43,56,33,78
2015-03-24 00:00:00,43,11,19,40,19,30,29,37
2015-03-24 01:00:00,34,13,11,21,7,13,9,28
2015-03-24 02:00:00,17,10,5,9,4,14,3,9
2015-03-24 03:00:00,12,3,4,1,4,10,1,2
2015-03-24 04:00:00,18,11,7,3,3,4,3,7
2015-03-24 05:00:00,12,18,14,7,6,10,13,8
2015-03-24 06:00:00,42,37,32,22,15,26,15,18
2015-03-24 07:00:00,92,63,25,25,32,35,49,43
2015-03-24 08:00:00,93,98,83,28,30,41,49,49
2015-03-24 09:00:00,125,103,80,32,58,55,54,74
2015-03-24 10:00:00,76,40,50,33,39,33,33,76
2015-03-24 11:00:00,46,45,49,26,29,26,46,73
2015-03-24 12:00:00,47,32,49,25,38,28,30,82
2015-03-24 13:00:00,56,32,36,32,42,36,35,77
2015-03-24 14:00:00,44,46,44,39,38,23,45,104
2015-03-24 15:00:00,58,42,57,35,61,37,55,126
2015-03-24 16:00:00,46,41,55,39,70,31,64,128
2015-03-24 17:00:00,45,55,56,37,67,35,73,180
2015-03-24 18:00:00,65,77,97,51,103,40,122,197
2015-03-24 19:00:00,92,78,90,68,99,52,122,183
2015-03-24 20:00:00,84,56,89,79,110,69,90,208
2015-03-24 21:00:00,113,65,70,81,92,81,67,197
2015-03-24 22:00:00,135,54,63,72,96,74,74,166
2015-03-24 23:00:00,101,47,70,51,67,84,54,99
2015-03-25 00:00:00,64,36,34,39,32,55,34,73
2015-03-25 01:00:00,43,12,11,26,11,33,21,27
2015-03-25 02:00:00,27,10,10,13,10,15,13,12
2015-03-25 03:00:00,16,6,5,4,5,11,4,12
2015-03-25 04:00:00,23,4,4,9,8,12,3,8
2015-03-25 05:00:00,22,21,20,6,9,6,12,14
2015-03-25 06:00:00,40,31,28,15,27,23,25,19
2015-03-25 07:00:00,71,46,37,23,32,39,32,32
2015-03-25 08:00:00,113,68,53,38,41,36,50,56
2015-03-25 09:00:00,131,100,48,25,50,53,52,65
2015-03-25 10:00:00,73,45,45,16,39,33,48,74
2015-03-25 11:00:00,42,38,42,22,35,26,37,66
2015-03-25 12:00:00,36,42,41,33,30,32,40,75
2015-03-25 13:00:00,46,37,44,26,64,28,51,79
2015-03-25 14:00:00,57,49,42,21,51,26,46,96
2015-03-25 15:00:00,57,48,64,48,83,42,89,161
2015-03-25 16:00:00,69,75,83,58,99,38,89,191
2015-03-25 17:00:00,49,63,96,56,88,28,98,230
2015-03-25 18:00:00,89,86,92,69,120,46,101,268
2015-03-25 19:00:00,127,110,137,64,153,61,131,291
2015-03-25 20:00:00,163,107,128,85,161,99,145,256
2015-03-25 21:00:00,125,98,96,103,128,117,94,226
2015-03-25 22:00:00,121,81,85,89,95,120,70,201
2015-03-25 23:00:00,121,65,68,70,70,90,48,128
2015-03-26 00:00:00,101,46,37,46,19,83,31,71
